feature,grid_value,pred_mean
year_num,1956,11863.542735042734
year_num,1985,11863.542735042734
year_num,1988,11863.542735042734
year_num,1991,11863.542735042734
year_num,1999,11863.542735042734
year_num,2002,11863.542735042734
year_num,2005,11863.542735042734
year_num,2006,11863.542735042734
year_num,2009,11863.542735042734
year_num,2010,11863.542735042734
year_num,2011,11863.542735042734
year_num,2012,11863.542735042734
year_num,2013,12889.7616892911
year_num,2014,12889.7616892911
year_num,2015,14884.12156862745
year_num,2016,14884.12156862745
year_num,2018,14884.12156862745
year_num,2019,23489.62399077278
year_num,2020,23489.62399077278
year_num,2022,23489.62399077278
year_num,2023,23489.62399077278
