feature,grid_value,pred_mean
mileage_num,18290.0,58779.5
mileage_num,79000.0,10333.781645171437
mileage_num,80000.0,10333.781645171437
mileage_num,81802.0,10333.781645171437
mileage_num,86540.0,10333.781645171437
mileage_num,87000.0,10333.781645171437
mileage_num,88133.0,10333.781645171437
mileage_num,90000.0,10333.781645171437
mileage_num,91000.0,10333.781645171437
mileage_num,92276.0,10333.781645171437
mileage_num,95262.0,10333.781645171437
mileage_num,103220.0,10333.781645171437
mileage_num,104000.0,10333.781645171437
mileage_num,108500.0,10333.781645171437
mileage_num,122750.0,10734.589978504771
mileage_num,124927.0,10734.589978504771
mileage_num,130000.0,10734.589978504771
mileage_num,133500.0,10261.160336059558
mileage_num,141231.0,10261.160336059558
mileage_num,150000.0,12529.578473314457
mileage_num,156000.0,12529.578473314457
mileage_num,165000.0,12529.578473314457
mileage_num,167173.0,12529.578473314457
mileage_num,167190.0,12529.578473314457
mileage_num,170000.0,12529.578473314457
mileage_num,175000.0,12529.578473314457
mileage_num,180000.0,12529.578473314457
mileage_num,188000.0,12529.578473314457
mileage_num,212700.0,12529.578473314457
mileage_num,250000.0,12529.578473314457
mileage_num,258000.0,12529.578473314457
mileage_num,273000.0,12529.578473314457
mileage_num,,10734.589978504771
