feature,grid_value,pred_mean
make,BMW,12988.44729192376
make,Cadillac,12988.44729192376
make,Chevrolet,12988.44729192376
make,Chrysler,12988.44729192376
make,Dodge,12988.44729192376
make,Fiat,12988.44729192376
make,Ford,12988.44729192376
make,GMC,12988.44729192376
make,Jaguar,12988.44729192376
make,Jeep,12988.44729192376
make,Lincoln,12988.44729192376
make,Mercury,12988.44729192376
make,Nissan,12988.44729192376
make,Subaru,12988.44729192376
make,TOYOTA,12988.44729192376
make,Toyota,12988.44729192376
make,Volvo,12988.44729192376
make,chevrolet,12988.44729192376
make,chevy,12988.44729192376
make,mercedes benz,12988.44729192376
make,subaru,12988.44729192376
make,toyota,12988.44729192376
make,volkswagen,12988.44729192376
