feature,grid_value,pred_mean
year_num,1950,11183.048455988455
year_num,1976,11183.048455988455
year_num,1986,11183.048455988455
year_num,1991,11183.048455988455
year_num,2004,11183.048455988455
year_num,2007,11492.917027417026
year_num,2008,11492.917027417026
year_num,2009,11492.917027417026
year_num,2010,11492.917027417026
year_num,2012,11492.917027417026
year_num,2013,11492.917027417026
year_num,2014,11492.917027417026
year_num,2015,11492.917027417026
year_num,2016,11492.917027417026
year_num,2017,17746.997835497838
year_num,2018,17746.997835497838
year_num,2019,17746.997835497838
year_num,2020,17746.997835497838
year_num,2022,17746.997835497838
