feature,grid_value,pred_mean
make,Audi,12828.033255306784
make,BMW,12828.033255306784
make,Chevrolet,12828.033255306784
make,Dodge,12828.033255306784
make,Ford,12828.033255306784
make,GMC,12828.033255306784
make,Honda,12828.033255306784
make,Jaguar,12828.033255306784
make,Jeep,12828.033255306784
make,Kia,12828.033255306784
make,Lexus,12828.033255306784
make,Mercedes-Benz,12828.033255306784
make,Mercury,12828.033255306784
make,Nissan,12828.033255306784
make,Pontiac,12828.033255306784
make,Ram,12828.033255306784
make,Subaru,12828.033255306784
make,Suzuki,12828.033255306784
make,acura,12828.033255306784
make,chevrolet,12828.033255306784
make,ford,12828.033255306784
make,honda,12828.033255306784
make,hyundai,12828.033255306784
make,vw,12828.033255306784
