feature,grid_value,pred_mean
mileage_num,40000.0,11911.213999725764
mileage_num,55526.0,11911.213999725764
mileage_num,68600.0,11911.213999725764
mileage_num,71000.0,11911.213999725764
mileage_num,78600.0,11911.213999725764
mileage_num,79700.0,11911.213999725764
mileage_num,82675.0,11911.213999725764
mileage_num,85972.0,11911.213999725764
mileage_num,93146.0,11911.213999725764
mileage_num,95262.0,11911.213999725764
mileage_num,112885.0,11911.213999725764
mileage_num,121000.0,10580.111142582908
mileage_num,121327.0,10580.111142582908
mileage_num,124781.0,10580.111142582908
mileage_num,124948.0,10580.111142582908
mileage_num,130000.0,10580.111142582908
mileage_num,131000.0,10580.111142582908
mileage_num,132799.0,10580.111142582908
mileage_num,133500.0,9717.52561382595
mileage_num,137100.0,9717.52561382595
mileage_num,145400.0,9717.52561382595
mileage_num,150000.0,9717.52561382595
mileage_num,153518.0,9717.52561382595
mileage_num,163000.0,9875.719899540234
mileage_num,165000.0,9875.719899540234
mileage_num,178907.0,9875.719899540234
mileage_num,183000.0,9875.719899540234
mileage_num,190000.0,9875.719899540234
mileage_num,200000.0,9875.719899540234
mileage_num,252300.0,9875.719899540234
mileage_num,280000.0,9875.719899540234
mileage_num,1234567.0,9875.719899540234
