feature,grid_value,pred_mean
make,Audi,15673.467809602676
make,BMW,15673.467809602676
make,Buick,15673.467809602676
make,Chevrolet,15673.467809602676
make,Dodge,15673.467809602676
make,Ford,15673.467809602676
make,GMC,15673.467809602676
make,HONDA,15673.467809602676
make,Honda,15673.467809602676
make,Hyundai,15673.467809602676
make,INFINITI,15673.467809602676
make,Jaguar,15673.467809602676
make,Kia,15673.467809602676
make,Lexus,15673.467809602676
make,MG,15673.467809602676
make,Mazda,15673.467809602676
make,Mercedes-Benz,15673.467809602676
make,Nissan,15673.467809602676
make,Subaru,15673.467809602676
make,Toyota,15673.467809602676
make,Volkswagen,15673.467809602676
make,audi,15673.467809602676
make,kia,15673.467809602676
