feature,grid_value,pred_mean
year_num,1956,11683.615149169715
year_num,1966,11683.615149169715
year_num,1969,11683.615149169715
year_num,1999,11683.615149169715
year_num,2002,11683.615149169715
year_num,2009,11683.615149169715
year_num,2010,11683.615149169715
year_num,2011,11683.615149169715
year_num,2013,13577.886209378856
year_num,2014,13577.886209378856
year_num,2015,13577.886209378856
year_num,2016,13577.886209378856
year_num,2017,16277.773897058823
year_num,2018,16277.773897058823
year_num,2019,21351.29298642534
year_num,2020,21351.29298642534
year_num,2021,21351.29298642534
year_num,2023,21351.29298642534
year_num,2024,21351.29298642534
