feature,grid_value,pred_mean
make,ACURA,12999.390406352906
make,Audi,12999.390406352906
make,Buick,12999.390406352906
make,CHEVROLET,12999.390406352906
make,Chevrolet,12999.390406352906
make,Dodge,12999.390406352906
make,Ford,12999.390406352906
make,GMC,12999.390406352906
make,HONDA,12999.390406352906
make,Honda,12999.390406352906
make,Hyundai,12999.390406352906
make,INFINITI,12999.390406352906
make,Jeep,12999.390406352906
make,Kia,12999.390406352906
make,Lexus,12999.390406352906
make,Nissan,12999.390406352906
make,Subaru,12999.390406352906
make,TOYOTA,12999.390406352906
make,Tesla,12999.390406352906
make,Toyota,12999.390406352906
make,ford,12999.390406352906
make,volvo,12999.390406352906
