feature,grid_value,pred_mean
make,Audi,15329.705622642467
make,BMW,15329.705622642467
make,Buick,15329.705622642467
make,Chevrolet,15329.705622642467
make,Chrysler,15329.705622642467
make,Dodge,15329.705622642467
make,Ford,15329.705622642467
make,GMC,15329.705622642467
make,HONDA,15329.705622642467
make,Honda,15329.705622642467
make,INFINITI,15329.705622642467
make,Land Rover,15329.705622642467
make,Lexus,15329.705622642467
make,Mazda,15329.705622642467
make,Mercedes-Benz,15329.705622642467
make,Mini,15329.705622642467
make,Subaru,15329.705622642467
make,TOYOTA,15329.705622642467
make,Volvo,15329.705622642467
make,audi,15329.705622642467
make,chevrolet,15329.705622642467
make,ford,15329.705622642467
make,jeep,15329.705622642467
make,subaru,15329.705622642467
