feature,grid_value,pred_mean
year_num,1931,7437.729691876751
year_num,2004,7437.729691876751
year_num,2005,7437.729691876751
year_num,2007,7437.729691876751
year_num,2009,7437.729691876751
year_num,2011,7437.729691876751
year_num,2012,9403.40213585434
year_num,2013,9403.40213585434
year_num,2014,8920.439950980393
year_num,2015,8920.439950980393
year_num,2016,18264.01509287926
year_num,2017,18264.01509287926
year_num,2018,18264.01509287926
year_num,2019,18264.01509287926
year_num,2022,18264.01509287926
year_num,2024,64041.36363636364
year_num,2025,64041.36363636364
year_num,2026,64041.36363636364
