feature,grid_value,pred_mean
make,Audi,9488.468774934216
make,Chevrolet,9488.468774934216
make,Dodge,9488.468774934216
make,Ford,9488.468774934216
make,HONDA,9488.468774934216
make,Kia,9488.468774934216
make,Lexus,9488.468774934216
make,Nissan,9488.468774934216
make,Porsche,9488.468774934216
make,Subaru,9488.468774934216
make,TOYOTA,9488.468774934216
make,Toyota,9488.468774934216
make,Volvo,9488.468774934216
make,chevrolet,9488.468774934216
make,ford,9488.468774934216
make,honda,9488.468774934216
make,hyundai,9488.468774934216
make,infinity,9488.468774934216
make,tesla,9488.468774934216
make,volkswagen,9488.468774934216
