feature,grid_value,pred_mean
year_num,1966,7948.09304812834
year_num,1987,7948.09304812834
year_num,1990,7948.09304812834
year_num,1995,7948.09304812834
year_num,1996,7948.09304812834
year_num,2000,7948.09304812834
year_num,2002,7948.09304812834
year_num,2006,7948.09304812834
year_num,2008,8820.459358288768
year_num,2009,8820.459358288768
year_num,2010,8195.773529411767
year_num,2011,8195.773529411767
year_num,2012,8195.773529411767
year_num,2013,12602.493790849672
year_num,2015,9609.484191176469
year_num,2016,9609.484191176469
year_num,2017,14429.130672268908
year_num,2018,14429.130672268908
year_num,2019,14429.130672268908
year_num,2020,14429.130672268908
year_num,2021,14429.130672268908
year_num,2025,14429.130672268908
