feature,grid_value,pred_mean
make,Audi,12380.426299918403
make,Buick,12380.426299918403
make,Chevrolet,12380.426299918403
make,Dodge,12380.426299918403
make,Ford,12380.426299918403
make,GMC,12380.426299918403
make,Honda,12380.426299918403
make,Hyundai,12380.426299918403
make,INFINITI,12380.426299918403
make,Jeep,12380.426299918403
make,Kia,12380.426299918403
make,Land Rover,12380.426299918403
make,Mazda,12380.426299918403
make,Ram,12380.426299918403
make,Subaru,12380.426299918403
make,Toyota,12380.426299918403
make,audi,12380.426299918403
make,honda,12380.426299918403
make,kia,12380.426299918403
make,mazda,12380.426299918403
make,subaru,12380.426299918403
make,toyota,12380.426299918403
