feature,grid_value,pred_mean
year_num,1995,12411.438089225592
year_num,2002,12411.438089225592
year_num,2003,12411.438089225592
year_num,2004,12411.438089225592
year_num,2005,12471.613089225593
year_num,2006,12471.613089225593
year_num,2008,12471.613089225593
year_num,2009,12471.613089225593
year_num,2010,12471.613089225593
year_num,2012,12471.613089225593
year_num,2013,13131.18484848485
year_num,2014,10693.06634199134
year_num,2015,10693.06634199134
year_num,2016,10693.06634199134
year_num,2017,14625.225264550265
year_num,2018,14625.225264550265
year_num,2019,14625.225264550265
year_num,2020,14625.225264550265
year_num,2021,14625.225264550265
year_num,2022,18106.880484330482
year_num,2023,18106.880484330482
year_num,2025,18106.880484330482
