feature,grid_value,pred_mean
make,ACURA,13834.80437577129
make,BMW,13834.80437577129
make,Buick,13834.80437577129
make,Chevrolet,13834.80437577129
make,Dodge,13834.80437577129
make,Ford,13834.80437577129
make,HONDA,13834.80437577129
make,Honda,13834.80437577129
make,Hyundai,13834.80437577129
make,Lexus,13834.80437577129
make,Mercedes-Benz,13834.80437577129
make,Nissan,13834.80437577129
make,Ram,13834.80437577129
make,Subaru,13834.80437577129
make,Toyota,13834.80437577129
make,Volkswagen,13834.80437577129
make,chevy,13834.80437577129
make,hyundai,13834.80437577129
make,mercedes benz,13834.80437577129
make,tesla,13834.80437577129
make,volkswagen,13834.80437577129
