feature,grid_value,pred_mean
make,Acura,19716.05799243274
make,Audi,19716.05799243274
make,BMW,19716.05799243274
make,Cadillac,19716.05799243274
make,Chevrolet,19716.05799243274
make,Dodge,19716.05799243274
make,Ford,19716.05799243274
make,GMC,19716.05799243274
make,HONDA,19716.05799243274
make,Honda,19716.05799243274
make,Hyundai,19716.05799243274
make,Jeep,19716.05799243274
make,Kia,19716.05799243274
make,Land Rover,19716.05799243274
make,Mazda,19716.05799243274
make,Mercedes-Benz,19716.05799243274
make,Mini,19716.05799243274
make,Mini Cooper,19716.05799243274
make,Mini-T,19716.05799243274
make,Nissan,19716.05799243274
make,Subaru,19716.05799243274
make,Toyota,19716.05799243274
make,Volvo,19716.05799243274
make,chevrolet,19716.05799243274
make,honda,19716.05799243274
make,kia,19716.05799243274
make,toyota,19716.05799243274
