feature,grid_value,pred_mean
mileage_num,25.0,45203.52941176471
mileage_num,18290.0,45203.52941176471
mileage_num,30000.0,45203.52941176471
mileage_num,33000.0,45203.52941176471
mileage_num,35000.0,45203.52941176471
mileage_num,52000.0,45203.52941176471
mileage_num,54917.0,45203.52941176471
mileage_num,59000.0,45203.52941176471
mileage_num,60000.0,45203.52941176471
mileage_num,72000.0,12702.06161387632
mileage_num,80000.0,12702.06161387632
mileage_num,90000.0,12702.06161387632
mileage_num,99548.0,12702.06161387632
mileage_num,101000.0,12702.06161387632
mileage_num,108905.0,12702.06161387632
mileage_num,111000.0,12702.06161387632
mileage_num,115508.0,12858.294457013575
mileage_num,121347.0,10497.22262443439
mileage_num,124824.0,10497.22262443439
mileage_num,125753.0,10497.22262443439
mileage_num,131000.0,10497.22262443439
mileage_num,134000.0,10497.22262443439
mileage_num,138876.0,10497.22262443439
mileage_num,141231.0,10497.22262443439
mileage_num,149541.0,7837.601528258362
mileage_num,150000.0,7837.601528258362
mileage_num,155000.0,7837.601528258362
mileage_num,167781.0,7837.601528258362
mileage_num,178907.0,7837.601528258362
mileage_num,188000.0,7837.601528258362
mileage_num,280000.0,7837.601528258362
