feature,grid_value,pred_mean
make,Chevrolet,18658.963958388787
make,Chrysler,18658.963958388787
make,Dodge,18658.963958388787
make,Honda,18658.963958388787
make,Hyundai,18658.963958388787
make,Lexus,18658.963958388787
make,MAZDA,18658.963958388787
make,Nissan,18658.963958388787
make,Subaru,18658.963958388787
make,TOYOTA,18658.963958388787
make,Toyota,18658.963958388787
make,acura,18658.963958388787
make,chevrolet,18658.963958388787
make,chevy,18658.963958388787
make,ford,18658.963958388787
make,lexus,18658.963958388787
