feature,grid_value,pred_mean
mileage_num,16302,28194.9375
mileage_num,19612,28194.9375
mileage_num,32000,28194.9375
mileage_num,33000,28194.9375
mileage_num,37237,28194.9375
mileage_num,37851,28194.9375
mileage_num,51345,28194.9375
mileage_num,77916,20376.466666666667
mileage_num,86000,20376.466666666667
mileage_num,86540,20376.466666666667
mileage_num,88133,20376.466666666667
mileage_num,90000,10813.132653061224
mileage_num,98000,10813.132653061224
mileage_num,102000,10813.132653061224
mileage_num,103044,10813.132653061224
mileage_num,104000,10813.132653061224
mileage_num,114000,10813.132653061224
mileage_num,115000,10813.132653061224
mileage_num,120000,10813.132653061224
mileage_num,126000,7127.331734931734
mileage_num,130000,7127.331734931734
mileage_num,130579,7127.331734931734
mileage_num,131986,7127.331734931734
mileage_num,138000,7127.331734931734
mileage_num,140000,7127.331734931734
mileage_num,141400,7127.331734931734
mileage_num,142000,7127.331734931734
mileage_num,142654,7127.331734931734
mileage_num,145000,7127.331734931734
mileage_num,150000,6700.258141858141
mileage_num,160000,6700.258141858141
mileage_num,170000,6700.258141858141
mileage_num,198000,6700.258141858141
