feature,grid_value,pred_mean
year_num,1969,22852.630208333336
year_num,1991,22852.630208333336
year_num,1995,7574.357808857809
year_num,2001,7574.357808857809
year_num,2002,7574.357808857809
year_num,2005,7574.357808857809
year_num,2006,7574.357808857809
year_num,2008,7574.357808857809
year_num,2009,7574.357808857809
year_num,2010,7574.357808857809
year_num,2011,7574.357808857809
year_num,2012,8575.457646520146
year_num,2013,8575.457646520146
year_num,2014,8575.457646520146
year_num,2015,13815.489228219696
year_num,2016,13815.489228219696
year_num,2017,13815.489228219696
year_num,2018,13815.489228219696
year_num,2019,13815.489228219696
year_num,2020,13815.489228219696
