feature,grid_value,pred_mean
mileage_num,1250.0,34081.30000000001
mileage_num,2700.0,34081.30000000001
mileage_num,40000.0,23429.615384615383
mileage_num,44839.0,23429.615384615383
mileage_num,59985.0,23429.615384615383
mileage_num,61000.0,23429.615384615383
mileage_num,71200.0,13475.2444760101
mileage_num,78000.0,13475.2444760101
mileage_num,90000.0,13475.2444760101
mileage_num,97000.0,13475.2444760101
mileage_num,97734.0,13475.2444760101
mileage_num,98000.0,13475.2444760101
mileage_num,105405.0,13475.2444760101
mileage_num,110109.0,13475.2444760101
mileage_num,113000.0,13475.2444760101
mileage_num,113437.0,13475.2444760101
mileage_num,115212.0,13475.2444760101
mileage_num,123296.0,8896.039211829839
mileage_num,123540.0,8896.039211829839
mileage_num,124781.0,8896.039211829839
mileage_num,130000.0,8896.039211829839
mileage_num,134000.0,8896.039211829839
mileage_num,138876.0,8896.039211829839
mileage_num,140000.0,8896.039211829839
mileage_num,142350.0,8896.039211829839
mileage_num,145143.0,8896.039211829839
mileage_num,149053.0,8896.039211829839
mileage_num,149974.0,8896.039211829839
mileage_num,153518.0,8896.039211829839
mileage_num,159707.0,12193.061402486403
mileage_num,166000.0,12193.061402486403
mileage_num,167190.0,12193.061402486403
mileage_num,170000.0,12193.061402486403
mileage_num,192000.0,14661.158333333333
mileage_num,212208.0,14661.158333333333
mileage_num,240000.0,14661.158333333333
