feature,grid_value,pred_mean
make,BMW,13667.76666613244
make,Chevrolet,13667.76666613244
make,Chrysler,13667.76666613244
make,Dodge,13667.76666613244
make,Ford,13667.76666613244
make,GMC,13667.76666613244
make,HONDA,13667.76666613244
make,Hyundai,13667.76666613244
make,JEEP,13667.76666613244
make,Jeep,13667.76666613244
make,KIA,13667.76666613244
make,Kia,13667.76666613244
make,Lexus,13667.76666613244
make,Mercedes,13667.76666613244
make,Mercedes-Benz,13667.76666613244
make,Mini-T,13667.76666613244
make,Subaru,13667.76666613244
make,Suzuki,13667.76666613244
make,TESLA,13667.76666613244
make,TOYOTA,13667.76666613244
make,Toyota,13667.76666613244
make,Volkswagen,13667.76666613244
make,ford,13667.76666613244
make,subaru,13667.76666613244
