feature,grid_value,pred_mean
mileage_num,5000.0,56565.69999999999
mileage_num,5231.0,56565.69999999999
mileage_num,11099.0,56565.69999999999
mileage_num,22013.0,24606.275816993464
mileage_num,40000.0,24606.275816993464
mileage_num,57220.0,24606.275816993464
mileage_num,60000.0,13257.086080586081
mileage_num,61453.0,13257.086080586081
mileage_num,61622.0,13257.086080586081
mileage_num,62000.0,13257.086080586081
mileage_num,73028.0,13257.086080586081
mileage_num,79700.0,13257.086080586081
mileage_num,93000.0,13257.086080586081
mileage_num,100000.0,13257.086080586081
mileage_num,105000.0,13257.086080586081
mileage_num,116000.0,8308.404616338827
mileage_num,119925.0,8308.404616338827
mileage_num,123296.0,8308.404616338827
mileage_num,123897.0,8308.404616338827
mileage_num,124824.0,8308.404616338827
mileage_num,125000.0,8308.404616338827
mileage_num,130000.0,8308.404616338827
mileage_num,141623.0,7648.378300549352
mileage_num,142000.0,7648.378300549352
mileage_num,150000.0,7648.378300549352
mileage_num,152000.0,7648.378300549352
mileage_num,152541.0,7648.378300549352
mileage_num,156884.0,7648.378300549352
mileage_num,159861.0,7648.378300549352
mileage_num,160404.0,7648.378300549352
mileage_num,163000.0,7648.378300549352
mileage_num,166240.0,7648.378300549352
mileage_num,173000.0,7648.378300549352
mileage_num,195000.0,7648.378300549352
mileage_num,1234567.0,7648.378300549352
