feature,grid_value,pred_mean
mileage_num,500,20940.485628342245
mileage_num,1250,20940.485628342245
mileage_num,20000,20940.485628342245
mileage_num,25224,20940.485628342245
mileage_num,49437,29622.496323529413
mileage_num,59000,29622.496323529413
mileage_num,60000,29622.496323529413
mileage_num,60200,29622.496323529413
mileage_num,61000,29622.496323529413
mileage_num,86000,10596.635294117646
mileage_num,87000,10596.635294117646
mileage_num,92717,10596.635294117646
mileage_num,93000,10596.635294117646
mileage_num,95262,10596.635294117646
mileage_num,96000,10596.635294117646
mileage_num,105189,10596.635294117646
mileage_num,109000,9724.35588235294
mileage_num,112834,9724.35588235294
mileage_num,116000,9724.35588235294
mileage_num,116508,9724.35588235294
mileage_num,119925,9724.35588235294
mileage_num,123114,9724.35588235294
mileage_num,142000,7868.567647058823
mileage_num,142654,7868.567647058823
mileage_num,145814,7868.567647058823
mileage_num,147000,7868.567647058823
mileage_num,149187,7868.567647058823
mileage_num,154941,7868.567647058823
mileage_num,157287,7868.567647058823
mileage_num,167283,7868.567647058823
mileage_num,168321,7868.567647058823
mileage_num,170000,7868.567647058823
mileage_num,175000,7868.567647058823
mileage_num,190000,7868.567647058823
