feature,grid_value,pred_mean
make,Audi,15436.34370286576
make,BMW,15436.34370286576
make,Buick,15436.34370286576
make,Chevrolet,15436.34370286576
make,Chevy,15436.34370286576
make,Dodge,15436.34370286576
make,Ford,15436.34370286576
make,HONDA,15436.34370286576
make,Honda,15436.34370286576
make,INFINITI,15436.34370286576
make,Infiniti,15436.34370286576
make,Jaguar,15436.34370286576
make,Jeep,15436.34370286576
make,MG,15436.34370286576
make,Maserati,15436.34370286576
make,Mazda,15436.34370286576
make,Mercedes-Benz,15436.34370286576
make,Nissan,15436.34370286576
make,Subaru,15436.34370286576
make,TOYOTA,15436.34370286576
make,Toyota,15436.34370286576
make,Volkswagen,15436.34370286576
make,audi,15436.34370286576
make,mazda,15436.34370286576
make,mercedes benz,15436.34370286576
make,mercedes-benz,15436.34370286576
make,volvo,15436.34370286576
