feature,grid_value,pred_mean
make,BMW,14405.106717501247
make,Bedrock,14405.106717501247
make,Chevrolet,14405.106717501247
make,Dodge,14405.106717501247
make,Ford,14405.106717501247
make,HONDA,14405.106717501247
make,Hyundai,14405.106717501247
make,Jeep,14405.106717501247
make,Lexus,14405.106717501247
make,Nissan,14405.106717501247
make,Porsche,14405.106717501247
make,Saab,14405.106717501247
make,Subaru,14405.106717501247
make,TESLA,14405.106717501247
make,Toyota,14405.106717501247
make,Volvo,14405.106717501247
make,ford,14405.106717501247
make,jeep,14405.106717501247
make,mitsubishi,14405.106717501247
make,nissan,14405.106717501247
