feature,grid_value,pred_mean
mileage_num,1000.0,11110.530738304093
mileage_num,5000.0,11110.530738304093
mileage_num,18290.0,11110.530738304093
mileage_num,30155.0,11110.530738304093
mileage_num,35000.0,11110.530738304093
mileage_num,48019.0,11110.530738304093
mileage_num,90000.0,11110.530738304093
mileage_num,91374.0,11110.530738304093
mileage_num,104000.0,11110.530738304093
mileage_num,108905.0,11110.530738304093
mileage_num,116000.0,11110.530738304093
mileage_num,118500.0,11110.530738304093
mileage_num,120000.0,11110.530738304093
mileage_num,121230.0,11110.530738304093
mileage_num,126300.0,11110.530738304093
mileage_num,130790.0,10123.743238304094
mileage_num,133500.0,10123.743238304094
mileage_num,143000.0,10123.743238304094
mileage_num,143504.0,10123.743238304094
mileage_num,145143.0,10123.743238304094
mileage_num,147000.0,10123.743238304094
mileage_num,150000.0,10123.743238304094
mileage_num,154000.0,10123.743238304094
mileage_num,156000.0,10123.743238304094
mileage_num,156884.0,10123.743238304094
mileage_num,175000.0,10123.743238304094
mileage_num,250000.0,10123.743238304094
mileage_num,258000.0,10123.743238304094
mileage_num,,11110.530738304093
