feature,grid_value,pred_mean
mileage_num,25.0,27639.210526315794
mileage_num,4664.0,27639.210526315794
mileage_num,6793.0,27639.210526315794
mileage_num,42250.0,27639.210526315794
mileage_num,52000.0,27639.210526315794
mileage_num,66000.0,10429.213692052703
mileage_num,79633.0,10429.213692052703
mileage_num,79780.0,10429.213692052703
mileage_num,82675.0,10429.213692052703
mileage_num,91000.0,10429.213692052703
mileage_num,91437.0,10429.213692052703
mileage_num,100000.0,10429.213692052703
mileage_num,110000.0,10429.213692052703
mileage_num,120070.0,10429.213692052703
mileage_num,120707.0,10429.213692052703
mileage_num,123272.0,10429.213692052703
mileage_num,124824.0,10429.213692052703
mileage_num,130790.0,8657.4286241794
mileage_num,138876.0,8657.4286241794
mileage_num,139096.0,8657.4286241794
mileage_num,140000.0,8657.4286241794
mileage_num,144211.0,8657.4286241794
mileage_num,150000.0,8657.4286241794
mileage_num,151234.0,8657.4286241794
mileage_num,156000.0,8657.4286241794
mileage_num,165000.0,8657.4286241794
mileage_num,167173.0,8657.4286241794
mileage_num,180000.0,8657.4286241794
mileage_num,192000.0,8657.4286241794
mileage_num,194000.0,8657.4286241794
mileage_num,212208.0,8657.4286241794
mileage_num,220000.0,8657.4286241794
mileage_num,240000.0,8657.4286241794
