feature,grid_value,pred_mean
year_num,1956,12543.33181818182
year_num,1963,12543.33181818182
year_num,1988,12543.33181818182
year_num,2002,12543.33181818182
year_num,2003,12543.33181818182
year_num,2004,12543.33181818182
year_num,2006,12543.33181818182
year_num,2007,12543.33181818182
year_num,2009,12543.33181818182
year_num,2011,12543.33181818182
year_num,2013,12543.33181818182
year_num,2014,17603.00052083333
year_num,2015,17603.00052083333
year_num,2016,17603.00052083333
year_num,2018,17603.00052083333
year_num,2019,24482.03125
year_num,2020,24482.03125
year_num,2024,24482.03125
