feature,grid_value,pred_mean
mileage_num,22.0,29063.397002997004
mileage_num,5231.0,29063.397002997004
mileage_num,11099.0,29063.397002997004
mileage_num,14521.0,29063.397002997004
mileage_num,16872.0,29063.397002997004
mileage_num,36995.0,29063.397002997004
mileage_num,38000.0,29063.397002997004
mileage_num,60999.0,29063.397002997004
mileage_num,62000.0,29063.397002997004
mileage_num,66365.0,13411.352207792208
mileage_num,73028.0,13411.352207792208
mileage_num,101615.0,13411.352207792208
mileage_num,114950.0,10310.765434901234
mileage_num,119925.0,10310.765434901234
mileage_num,127452.0,10310.765434901234
mileage_num,142000.0,10310.765434901234
mileage_num,145814.0,10310.765434901234
mileage_num,150000.0,10310.765434901234
mileage_num,152646.0,10310.765434901234
mileage_num,153000.0,10310.765434901234
mileage_num,154836.0,10310.765434901234
mileage_num,157287.0,10310.765434901234
mileage_num,163000.0,11996.414510531482
mileage_num,167283.0,11996.414510531482
mileage_num,173000.0,11996.414510531482
mileage_num,178000.0,11996.414510531482
mileage_num,180000.0,11996.414510531482
mileage_num,188000.0,11996.414510531482
mileage_num,190000.0,11996.414510531482
mileage_num,192000.0,11996.414510531482
mileage_num,199000.0,11996.414510531482
mileage_num,226000.0,11996.414510531482
mileage_num,312000.0,11996.414510531482
mileage_num,1234567.0,11996.414510531482
