feature,grid_value,pred_mean
make,Audi,11071.981154684094
make,BMW,11071.981154684094
make,Buick,11071.981154684094
make,CHRYSLER,11071.981154684094
make,Chevrolet,11071.981154684094
make,Chevy,11071.981154684094
make,Dodge,11071.981154684094
make,Fiat,11071.981154684094
make,Ford,11071.981154684094
make,GMC,11071.981154684094
make,HONDA,11071.981154684094
make,Honda,11071.981154684094
make,Hyundai,11071.981154684094
make,Infiniti,11071.981154684094
make,Jeep,11071.981154684094
make,Mercedes-Benz,11071.981154684094
make,Subaru,11071.981154684094
make,TOYOTA,11071.981154684094
make,Toyota,11071.981154684094
make,Volvo,11071.981154684094
make,audi,11071.981154684094
make,chevrolet,11071.981154684094
make,ford,11071.981154684094
make,volkswagen,11071.981154684094
