feature,grid_value,pred_mean
make,BMW,10931.064949508696
make,Bedrock,10931.064949508696
make,CHEVROLET,10931.064949508696
make,Chevrolet,10931.064949508696
make,Chevy,10931.064949508696
make,Dodge,10931.064949508696
make,Ford,10931.064949508696
make,GMC,10931.064949508696
make,HONDA,10931.064949508696
make,Honda,10931.064949508696
make,Hyundai,10931.064949508696
make,INFINITI,10931.064949508696
make,Jeep,10931.064949508696
make,Land Rover,10931.064949508696
make,Lexus,10931.064949508696
make,Nissan,10931.064949508696
make,Subaru,10931.064949508696
make,Toyota,10931.064949508696
make,Volvo,10931.064949508696
make,hyundai,10931.064949508696
make,subaru,10931.064949508696
