feature,grid_value,pred_mean
mileage_num,4664.0,28198.363636363636
mileage_num,39501.0,28198.363636363636
mileage_num,59000.0,16004.743452843451
mileage_num,60000.0,16004.743452843451
mileage_num,61000.0,16004.743452843451
mileage_num,66000.0,16004.743452843451
mileage_num,67592.0,16004.743452843451
mileage_num,79780.0,16004.743452843451
mileage_num,81652.0,16004.743452843451
mileage_num,91274.0,16004.743452843451
mileage_num,91437.0,16004.743452843451
mileage_num,92000.0,16004.743452843451
mileage_num,95682.0,16004.743452843451
mileage_num,114950.0,16004.743452843451
mileage_num,116669.0,16004.743452843451
mileage_num,118500.0,16004.743452843451
mileage_num,119911.0,16004.743452843451
mileage_num,120000.0,16004.743452843451
mileage_num,123540.0,16004.743452843451
mileage_num,129000.0,16004.743452843451
mileage_num,131986.0,16004.743452843451
mileage_num,133500.0,16004.743452843451
mileage_num,140000.0,14041.679875897522
mileage_num,150000.0,14041.679875897522
mileage_num,151000.0,14041.679875897522
mileage_num,163000.0,14041.679875897522
mileage_num,167173.0,14041.679875897522
mileage_num,167190.0,14041.679875897522
mileage_num,169500.0,14041.679875897522
mileage_num,174000.0,14041.679875897522
mileage_num,180000.0,14085.679875897522
mileage_num,189000.0,14085.679875897522
mileage_num,297000.0,14085.679875897522
