feature,grid_value,pred_mean
mileage_num,110.0,32647.04411764706
mileage_num,18290.0,32647.04411764706
mileage_num,33690.0,32647.04411764706
mileage_num,35000.0,32647.04411764706
mileage_num,37851.0,32647.04411764706
mileage_num,56588.0,32647.04411764706
mileage_num,59000.0,32647.04411764706
mileage_num,60000.0,32647.04411764706
mileage_num,78000.0,10602.641711229948
mileage_num,81802.0,10602.641711229948
mileage_num,83873.0,10602.641711229948
mileage_num,87000.0,10602.641711229948
mileage_num,95262.0,10602.641711229948
mileage_num,95682.0,10602.641711229948
mileage_num,98000.0,11824.602495543671
mileage_num,100000.0,11824.602495543671
mileage_num,100775.0,11824.602495543671
mileage_num,101000.0,11257.843137254902
mileage_num,112885.0,11257.843137254902
mileage_num,119925.0,11257.843137254902
mileage_num,121230.0,11257.843137254902
mileage_num,128000.0,11257.843137254902
mileage_num,129000.0,11257.843137254902
mileage_num,130000.0,11257.843137254902
mileage_num,150000.0,8880.204374057315
mileage_num,167781.0,8880.204374057315
mileage_num,175000.0,8880.204374057315
mileage_num,180000.0,8880.204374057315
mileage_num,207000.0,16199.105882352937
mileage_num,212208.0,16199.105882352937
mileage_num,230000.0,16199.105882352937
mileage_num,250000.0,16199.105882352937
