feature,grid_value,pred_mean
year_num,1966,18302.506951871655
year_num,1977,18302.506951871655
year_num,1993,18302.506951871655
year_num,2000,18302.506951871655
year_num,2002,16470.52655971479
year_num,2006,16470.52655971479
year_num,2008,16837.640196078428
year_num,2011,16837.640196078428
year_num,2012,16837.640196078428
year_num,2013,13953.215987933636
year_num,2014,13953.215987933636
year_num,2015,13953.215987933636
year_num,2016,13953.215987933636
year_num,2017,17391.11871657754
year_num,2018,17391.11871657754
year_num,2019,17391.11871657754
year_num,2024,17391.11871657754
