feature,grid_value,pred_mean
make,Audi,10771.814724736047
make,BMW,10771.814724736047
make,Chevrolet,10771.814724736047
make,Chrysler,10771.814724736047
make,Ford,10771.814724736047
make,GMC,10771.814724736047
make,HONDA,10771.814724736047
make,Hyundai,10771.814724736047
make,Jeep,10771.814724736047
make,KIA,10771.814724736047
make,Kia,10771.814724736047
make,Land Rover,10771.814724736047
make,Maserati,10771.814724736047
make,Mitsubishi,10771.814724736047
make,Nissan,10771.814724736047
make,Pontiac,10771.814724736047
make,Subaru,10771.814724736047
make,Toyota,10771.814724736047
make,Volvo,10771.814724736047
make,jeep,10771.814724736047
make,mercedes-benz,10771.814724736047
make,subaru,10771.814724736047
make,toyota,10771.814724736047
make,volvo,10771.814724736047
