feature,grid_value,pred_mean
make,BMW,14201.595833333333
make,Cadillac,14201.595833333333
make,Chevrolet,14201.595833333333
make,Chevy,14201.595833333333
make,Chrysler,14201.595833333333
make,Dodge,14201.595833333333
make,Ford,14201.595833333333
make,GMC,14201.595833333333
make,Honda,14201.595833333333
make,Hyundai,14201.595833333333
make,Jaguar,14201.595833333333
make,Land Rover,14201.595833333333
make,Nissan,14201.595833333333
make,RAM,14201.595833333333
make,Subaru,14201.595833333333
make,Tesla,14201.595833333333
make,Volkswagen,14201.595833333333
make,Volvo,14201.595833333333
make,acura,14201.595833333333
make,chevrolet,14201.595833333333
make,ford,14201.595833333333
make,subaru,14201.595833333333
make,toyota,14201.595833333333
