feature,grid_value,pred_mean
make,Acura,16489.312072649573
make,Audi,16489.312072649573
make,BMW,16489.312072649573
make,Buick,16489.312072649573
make,CHRYSLER,16489.312072649573
make,Chevrolet,16489.312072649573
make,Dodge,16489.312072649573
make,Ford,16489.312072649573
make,GMC,16489.312072649573
make,HONDA,16489.312072649573
make,Honda,16489.312072649573
make,Infiniti,16489.312072649573
make,Jaguar,16489.312072649573
make,Jeep,16489.312072649573
make,MG,16489.312072649573
make,Mazda,16489.312072649573
make,Mercedes-Benz,16489.312072649573
make,Nissan,16489.312072649573
make,Ram,16489.312072649573
make,Subaru,16489.312072649573
make,Toyota,16489.312072649573
make,VW,16489.312072649573
make,audi,16489.312072649573
make,chevy,16489.312072649573
make,ford,16489.312072649573
make,mercedes benz,16489.312072649573
