feature,grid_value,pred_mean
make,Acura,10497.484216231946
make,Audi,10497.484216231946
make,BMW,10497.484216231946
make,CHEVROLET,10497.484216231946
make,Cadillac,10497.484216231946
make,Chevy,10497.484216231946
make,Dodge,10497.484216231946
make,Fiat,10497.484216231946
make,Ford,10497.484216231946
make,GMC,10497.484216231946
make,Hyundai,10497.484216231946
make,Jeep,10497.484216231946
make,Land Rover,10497.484216231946
make,Mercedes-Benz,10497.484216231946
make,Nissan,10497.484216231946
make,Volkswagen,10497.484216231946
make,chevrolet,10497.484216231946
make,chrysler,10497.484216231946
make,ford,10497.484216231946
make,nissan,10497.484216231946
make,subaru,10497.484216231946
