feature,grid_value,pred_mean
make,Audi,10105.094924123496
make,BMW,10105.094924123496
make,CHEVROLET,10105.094924123496
make,CHRYSLER,10105.094924123496
make,Cadillac,10105.094924123496
make,Chevrolet,10105.094924123496
make,Chevy,10105.094924123496
make,Dodge,10105.094924123496
make,Ford,10105.094924123496
make,HONDA,10105.094924123496
make,Honda,10105.094924123496
make,Hyundai,10105.094924123496
make,Infiniti,10105.094924123496
make,Jeep,10105.094924123496
make,KIA,10105.094924123496
make,Kia,10105.094924123496
make,Land Rover,10105.094924123496
make,Lexus,10105.094924123496
make,Lincoln,10105.094924123496
make,Mercedes Benz,10105.094924123496
make,Mercedes-Benz,10105.094924123496
make,Mini-T,10105.094924123496
make,Pontiac,10105.094924123496
make,Saab,10105.094924123496
make,Subaru,10105.094924123496
make,TESLA,10105.094924123496
make,Toyota,10105.094924123496
make,Volkswagen,10105.094924123496
make,Volvo,10105.094924123496
make,acura,10105.094924123496
make,bmw,10105.094924123496
make,chevrolet,10105.094924123496
make,chevy,10105.094924123496
make,freightliner,10105.094924123496
make,honda,10105.094924123496
make,mercury,10105.094924123496
make,nissan,10105.094924123496
make,subaru,10105.094924123496
make,tesla,10105.094924123496
make,toyota,10105.094924123496
make,utilimaster,10105.094924123496
