feature,grid_value,pred_mean
year_num,1941,17562.074704545455
year_num,1951,17562.074704545455
year_num,1953,17562.074704545455
year_num,1963,17562.074704545455
year_num,1969,17562.074704545455
year_num,1992,17562.074704545455
year_num,1997,17562.074704545455
year_num,1999,17562.074704545455
year_num,2002,17562.074704545455
year_num,2004,17562.074704545455
year_num,2005,17562.074704545455
year_num,2007,17890.924704545458
year_num,2008,17890.924704545458
year_num,2009,17890.924704545458
year_num,2010,17890.924704545458
year_num,2012,17890.924704545458
year_num,2013,17890.924704545458
year_num,2014,20017.06038875598
year_num,2015,20017.06038875598
year_num,2016,20017.06038875598
year_num,2018,23932.746513368984
year_num,2020,23932.746513368984
year_num,2022,23932.746513368984
year_num,2023,23932.746513368984
year_num,2024,23932.746513368984
year_num,2025,23932.746513368984
