feature,grid_value,pred_mean
year_num,1965,19885.534706034705
year_num,1976,19885.534706034705
year_num,1977,19885.534706034705
year_num,1995,19885.534706034705
year_num,1999,19885.534706034705
year_num,2000,19885.534706034705
year_num,2001,19885.534706034705
year_num,2002,19885.534706034705
year_num,2003,19885.534706034705
year_num,2009,15614.93415507052
year_num,2010,15614.93415507052
year_num,2011,15614.93415507052
year_num,2013,14717.229415365779
year_num,2014,14717.229415365779
year_num,2015,14717.229415365779
year_num,2016,14717.229415365779
year_num,2017,18524.84297520661
year_num,2018,18524.84297520661
year_num,2019,18524.84297520661
year_num,2020,18524.84297520661
year_num,2021,18524.84297520661
