feature,grid_value,pred_mean
make,Chevrolet,17728.244572767297
make,Dodge,17728.244572767297
make,Ford,17728.244572767297
make,GMC,17728.244572767297
make,HONDA,17728.244572767297
make,Honda,17728.244572767297
make,Hyundai,17728.244572767297
make,KIA,17728.244572767297
make,Lexus,17728.244572767297
make,Mercedes,17728.244572767297
make,Mercedes-Benz,17728.244572767297
make,Mitsubishi,17728.244572767297
make,Nissan,17728.244572767297
make,Pontiac,17728.244572767297
make,SUBARU,17728.244572767297
make,Subaru,17728.244572767297
make,Suzuki,17728.244572767297
make,TESLA,17728.244572767297
make,Tesla,17728.244572767297
make,Toyota,17728.244572767297
make,chevrolet,17728.244572767297
make,ford,17728.244572767297
make,honda,17728.244572767297
make,subaru,17728.244572767297
make,toyota,17728.244572767297
