feature,grid_value,pred_mean
year_num,1969,58250.0
year_num,1988,6250.939516129032
year_num,1997,6250.939516129032
year_num,2000,6250.939516129032
year_num,2002,6250.939516129032
year_num,2003,6250.939516129032
year_num,2006,7213.857404692082
year_num,2007,7213.857404692082
year_num,2009,7213.857404692082
year_num,2013,7787.435794044666
year_num,2014,12432.079178885628
year_num,2015,12432.079178885628
year_num,2016,12432.079178885628
year_num,2017,12432.079178885628
year_num,2018,14995.183870967749
year_num,2019,14995.183870967749
year_num,2020,30474.90000000001
year_num,2026,30474.90000000001
