feature,grid_value,pred_mean
year_num,1976,7914.794912559618
year_num,1988,7914.794912559618
year_num,1995,7914.794912559618
year_num,2000,7914.794912559618
year_num,2001,7914.794912559618
year_num,2002,7914.794912559618
year_num,2004,7914.794912559618
year_num,2005,7914.794912559618
year_num,2006,7914.794912559618
year_num,2008,7914.794912559618
year_num,2009,7914.794912559618
year_num,2010,7914.794912559618
year_num,2011,9350.21428571429
year_num,2012,9350.21428571429
year_num,2013,9350.21428571429
year_num,2014,9350.21428571429
year_num,2015,10899.40911790912
year_num,2016,10899.40911790912
year_num,2017,14717.445945945943
year_num,2018,14717.445945945943
year_num,2021,13927.243243243242
year_num,2022,13927.243243243242
