feature,grid_value,pred_mean
year_num,1964,9446.973040752351
year_num,1977,9446.973040752351
year_num,1993,9446.973040752351
year_num,1997,9446.973040752351
year_num,1999,9446.973040752351
year_num,2002,9446.973040752351
year_num,2004,9446.973040752351
year_num,2007,9446.973040752351
year_num,2008,10323.524764890284
year_num,2011,10323.524764890284
year_num,2012,11957.42601880878
year_num,2013,11957.42601880878
year_num,2014,11957.42601880878
year_num,2015,11957.42601880878
year_num,2016,11957.42601880878
year_num,2017,21777.39811912226
year_num,2018,21777.39811912226
