feature,grid_value,pred_mean
make,Audi,15045.769249512672
make,BMW,15045.769249512672
make,Cadillac,15045.769249512672
make,Chevrolet,15045.769249512672
make,Ford,15045.769249512672
make,GMC,15045.769249512672
make,Honda,15045.769249512672
make,Hyundai,15045.769249512672
make,JEEP,15045.769249512672
make,Jeep,15045.769249512672
make,Kia,15045.769249512672
make,Mercedes-Benz,15045.769249512672
make,Nissan,15045.769249512672
make,Subaru,15045.769249512672
make,TOYOTA,15045.769249512672
make,Toyota,15045.769249512672
make,VW,15045.769249512672
make,chevrolet,15045.769249512672
make,honda,15045.769249512672
make,kia,15045.769249512672
make,subaru,15045.769249512672
