feature,grid_value,pred_mean
year_num,1931,15707.610890151514
year_num,1953,15707.610890151514
year_num,1993,15707.610890151514
year_num,1997,15707.610890151514
year_num,2000,15707.610890151514
year_num,2002,15707.610890151514
year_num,2006,15707.610890151514
year_num,2007,15707.610890151514
year_num,2008,15707.610890151514
year_num,2009,15707.610890151514
year_num,2010,15707.610890151514
year_num,2011,15707.610890151514
year_num,2012,15707.610890151514
year_num,2013,15707.610890151514
year_num,2014,17451.434253246753
year_num,2015,17451.434253246753
year_num,2016,17451.434253246753
year_num,2018,19084.161931818184
year_num,2019,19084.161931818184
year_num,2026,19084.161931818184
