feature,grid_value,pred_mean
make,Audi,15314.894521103895
make,BMW,15314.894521103895
make,Chevrolet,15314.894521103895
make,Chrysler,15314.894521103895
make,Dodge,15314.894521103895
make,Fiat,15314.894521103895
make,Ford,15314.894521103895
make,GMC,15314.894521103895
make,HONDA,15314.894521103895
make,Jeep,15314.894521103895
make,KIA,15314.894521103895
make,Kia,15314.894521103895
make,Lincoln,15314.894521103895
make,Mercedes-Benz,15314.894521103895
make,Mini-T,15314.894521103895
make,Nissan,15314.894521103895
make,Subaru,15314.894521103895
make,Volvo,15314.894521103895
make,chevy,15314.894521103895
make,gmc,15314.894521103895
make,honda,15314.894521103895
make,hyundai,15314.894521103895
make,subaru,15314.894521103895
make,toyota,15314.894521103895
