feature,grid_value,pred_mean
mileage_num,10000,60994.3
mileage_num,15753,60994.3
mileage_num,25224,19538.800000000003
mileage_num,36595,19538.800000000003
mileage_num,42000,19538.800000000003
mileage_num,42250,19538.800000000003
mileage_num,42317,19538.800000000003
mileage_num,56795,30823.058823529413
mileage_num,58751,30823.058823529413
mileage_num,60999,30823.058823529413
mileage_num,69541,30823.058823529413
mileage_num,72159,30823.058823529413
mileage_num,90000,9238.275408163267
mileage_num,91437,9238.275408163267
mileage_num,109000,9238.275408163267
mileage_num,113437,9238.275408163267
mileage_num,116000,9238.275408163267
mileage_num,116508,9238.275408163267
mileage_num,118500,9238.275408163267
mileage_num,120070,9238.275408163267
mileage_num,123000,9238.275408163267
mileage_num,125000,9238.275408163267
mileage_num,125603,9238.275408163267
mileage_num,126000,9238.275408163267
mileage_num,136625,9238.275408163267
mileage_num,147000,8922.25755102041
mileage_num,154941,9632.85755102041
mileage_num,157287,9632.85755102041
mileage_num,163430,9632.85755102041
mileage_num,166000,9632.85755102041
mileage_num,173658,9208.528979591838
mileage_num,178658,9208.528979591838
mileage_num,190000,9208.528979591838
mileage_num,1234567,9208.528979591838
