feature,grid_value,pred_mean
make,Audi,13524.407473898651
make,Buick,13524.407473898651
make,Chevrolet,13524.407473898651
make,Dodge,13524.407473898651
make,Ford,13524.407473898651
make,GMC,13524.407473898651
make,Honda,13524.407473898651
make,Hyundai,13524.407473898651
make,INFINITI,13524.407473898651
make,Infiniti,13524.407473898651
make,Land Rover,13524.407473898651
make,Mercedes-Benz,13524.407473898651
make,Mini,13524.407473898651
make,Subaru,13524.407473898651
make,TOYOTA,13524.407473898651
make,Toyota,13524.407473898651
make,VW,13524.407473898651
make,acura,13524.407473898651
make,audi,13524.407473898651
make,chevy,13524.407473898651
make,jeep,13524.407473898651
make,mazda,13524.407473898651
make,subaru,13524.407473898651
