feature,grid_value,pred_mean
make,BMW,13474.654700854702
make,CHEVROLET,13474.654700854702
make,Chevrolet,13474.654700854702
make,Chrysler,13474.654700854702
make,Ford,13474.654700854702
make,GMC,13474.654700854702
make,HONDA,13474.654700854702
make,Honda,13474.654700854702
make,Hyundai,13474.654700854702
make,Jeep,13474.654700854702
make,Kia,13474.654700854702
make,Lexus,13474.654700854702
make,Lincoln,13474.654700854702
make,Mazda,13474.654700854702
make,Nissan,13474.654700854702
make,Subaru,13474.654700854702
make,chevy,13474.654700854702
make,ford,13474.654700854702
make,gmc,13474.654700854702
make,honda,13474.654700854702
make,hyundai,13474.654700854702
make,mercedes-benz,13474.654700854702
make,toyota,13474.654700854702
