feature,grid_value,pred_mean
make,Audi,9986.774307091955
make,Chevrolet,9986.774307091955
make,Dodge,9986.774307091955
make,Ford,9986.774307091955
make,Honda,9986.774307091955
make,Hyundai,9986.774307091955
make,Infiniti,9986.774307091955
make,Jeep,9986.774307091955
make,Nissan,9986.774307091955
make,Subaru,9986.774307091955
make,TOYOTA,9986.774307091955
make,Toyota,9986.774307091955
make,chevrolet,9986.774307091955
make,chevy,9986.774307091955
make,chrysler,9986.774307091955
make,dodge,9986.774307091955
make,honda,9986.774307091955
make,nissan,9986.774307091955
make,subaru,9986.774307091955
make,toyota,9986.774307091955
