feature,grid_value,pred_mean
make,ACURA,13023.63631813632
make,Acura,13023.63631813632
make,Audi,13023.63631813632
make,BMW,13023.63631813632
make,Bedrock,13023.63631813632
make,Cadillac,13023.63631813632
make,Chevrolet,13023.63631813632
make,Chevy,13023.63631813632
make,Dodge,13023.63631813632
make,Ford,13023.63631813632
make,GMC,13023.63631813632
make,HONDA,13023.63631813632
make,Honda,13023.63631813632
make,Hyundai,13023.63631813632
make,INFINITI,13023.63631813632
make,Infiniti,13023.63631813632
make,JEEP,13023.63631813632
make,Jaguar,13023.63631813632
make,Jeep,13023.63631813632
make,Kia,13023.63631813632
make,Land Rover,13023.63631813632
make,Lexus,13023.63631813632
make,Lincoln,13023.63631813632
make,MAZDA,13023.63631813632
make,Mercedes-Benz,13023.63631813632
make,Mini,13023.63631813632
make,Mitsubishi,13023.63631813632
make,Nissan,13023.63631813632
make,Pontiac,13023.63631813632
make,Porsche,13023.63631813632
make,RAM,13023.63631813632
make,Ram,13023.63631813632
make,SUBARU,13023.63631813632
make,Saturn,13023.63631813632
make,Subaru,13023.63631813632
make,TESLA,13023.63631813632
make,TOYOTA,13023.63631813632
make,Toyota,13023.63631813632
make,Volkswagen,13023.63631813632
make,Volvo,13023.63631813632
make,acura,13023.63631813632
make,chevrolet,13023.63631813632
make,chevy,13023.63631813632
make,dodge,13023.63631813632
make,ford,13023.63631813632
make,gmc,13023.63631813632
make,honda,13023.63631813632
make,infinity,13023.63631813632
make,mercedes-benz,13023.63631813632
make,nissan,13023.63631813632
make,subaru,13023.63631813632
make,toyota,13023.63631813632
make,utilimaster,13023.63631813632
