feature,grid_value,pred_mean
make,Buick,16722.79316397888
make,CHEVROLET,16722.79316397888
make,CHRYSLER,16722.79316397888
make,Cadillac,16722.79316397888
make,Chevrolet,16722.79316397888
make,Chevy,16722.79316397888
make,Chrysler,16722.79316397888
make,Honda,16722.79316397888
make,Hyundai,16722.79316397888
make,INFINITI,16722.79316397888
make,Jeep,16722.79316397888
make,Kia,16722.79316397888
make,Mazda,16722.79316397888
make,Mercedes-Benz,16722.79316397888
make,Nissan,16722.79316397888
make,Ram,16722.79316397888
make,Subaru,16722.79316397888
make,Toyota,16722.79316397888
make,Volkswagen,16722.79316397888
make,acura,16722.79316397888
make,audi,16722.79316397888
make,chevy,16722.79316397888
make,honda,16722.79316397888
make,toyota,16722.79316397888
