feature,grid_value,pred_mean
mileage_num,15753,58212.230769230766
mileage_num,16302,58212.230769230766
mileage_num,19604,58212.230769230766
mileage_num,19612,58212.230769230766
mileage_num,30000,21772.742857142857
mileage_num,33282,21772.742857142857
mileage_num,38565,21772.742857142857
mileage_num,42984,21772.742857142857
mileage_num,60000,21772.742857142857
mileage_num,66594,21772.742857142857
mileage_num,85972,9652.047058823528
mileage_num,101000,11749.411993888463
mileage_num,102738,11749.411993888463
mileage_num,114000,11749.411993888463
mileage_num,115000,11749.411993888463
mileage_num,117258,11749.411993888463
mileage_num,118850,11749.411993888463
mileage_num,120000,11749.411993888463
mileage_num,121000,11749.411993888463
mileage_num,125603,11749.411993888463
mileage_num,128000,11749.411993888463
mileage_num,128238,11749.411993888463
mileage_num,132799,9502.693537051182
mileage_num,136625,9502.693537051182
mileage_num,137000,9502.693537051182
mileage_num,138876,9502.693537051182
mileage_num,140000,9502.693537051182
mileage_num,150000,9502.693537051182
mileage_num,157287,9502.693537051182
mileage_num,167341,9502.693537051182
mileage_num,170484,9502.693537051182
mileage_num,176000,9502.693537051182
mileage_num,178907,9502.693537051182
mileage_num,273000,8789.421848739494
mileage_num,280000,8789.421848739494
