feature,grid_value,pred_mean
mileage_num,4600,22887.127923976605
mileage_num,6793,22887.127923976605
mileage_num,15472,22887.127923976605
mileage_num,27514,20365.109405458086
mileage_num,32000,20365.109405458086
mileage_num,32078,20365.109405458086
mileage_num,37851,20365.109405458086
mileage_num,42250,20365.109405458086
mileage_num,51000,20365.109405458086
mileage_num,60000,20365.109405458086
mileage_num,60999,20365.109405458086
mileage_num,90000,20365.109405458086
mileage_num,99800,14536.044127680312
mileage_num,110109,14536.044127680312
mileage_num,125603,14536.044127680312
mileage_num,133500,14536.044127680312
mileage_num,136625,14536.044127680312
mileage_num,142000,10166.522782651075
mileage_num,142654,10166.522782651075
mileage_num,144186,10166.522782651075
mileage_num,146000,10166.522782651075
mileage_num,150000,10166.522782651075
mileage_num,154836,10166.522782651075
mileage_num,155031,10166.522782651075
mileage_num,165000,10166.522782651075
mileage_num,167283,10166.522782651075
mileage_num,168321,10166.522782651075
mileage_num,175000,9768.495004873295
mileage_num,180000,9768.495004873295
mileage_num,190000,9768.495004873295
mileage_num,205000,9768.495004873295
mileage_num,210000,9768.495004873295
mileage_num,264719,9768.495004873295
mileage_num,273000,9768.495004873295
mileage_num,1234567,9768.495004873295
