feature,grid_value,pred_mean
make,Chevrolet,11986.766030143168
make,Dodge,11986.766030143168
make,FORD,11986.766030143168
make,Ford,11986.766030143168
make,GMC,11986.766030143168
make,Honda,11986.766030143168
make,Hyundai,11986.766030143168
make,Infiniti,11986.766030143168
make,Lincoln,11986.766030143168
make,Mercedes-Benz,11986.766030143168
make,Mini Cooper,11986.766030143168
make,Nissan,11986.766030143168
make,Subaru,11986.766030143168
make,TOYOTA,11986.766030143168
make,Tesla,11986.766030143168
make,Toyota,11986.766030143168
make,Volvo,11986.766030143168
make,chevrolet,11986.766030143168
make,freightliner,11986.766030143168
make,honda,11986.766030143168
make,tesla,11986.766030143168
