feature,grid_value,pred_mean
make,ACURA,11601.579488442412
make,Audi,11601.579488442412
make,BMW,11601.579488442412
make,Chevrolet,11601.579488442412
make,Chevy,11601.579488442412
make,Dodge,11601.579488442412
make,GMC,11601.579488442412
make,HONDA,11601.579488442412
make,Honda,11601.579488442412
make,Jaguar,11601.579488442412
make,Jeep,11601.579488442412
make,Land Rover,11601.579488442412
make,Lexus,11601.579488442412
make,Mazda,11601.579488442412
make,Mini,11601.579488442412
make,Ram,11601.579488442412
make,Saturn,11601.579488442412
make,Subaru,11601.579488442412
make,TOYOTA,11601.579488442412
make,Toyota,11601.579488442412
make,Volkswagen,11601.579488442412
make,chevy,11601.579488442412
make,infinity,11601.579488442412
make,jeep,11601.579488442412
make,nissan,11601.579488442412
