feature,grid_value,pred_mean
year_num,1938,13553.687249729437
year_num,1962,13553.687249729437
year_num,1963,13553.687249729437
year_num,1969,13553.687249729437
year_num,1975,13553.687249729437
year_num,1985,13553.687249729437
year_num,1991,13553.687249729437
year_num,1995,13553.687249729437
year_num,2001,13553.687249729437
year_num,2002,13553.687249729437
year_num,2003,13553.687249729437
year_num,2004,13553.687249729437
year_num,2005,13553.687249729437
year_num,2006,13553.687249729437
year_num,2007,13553.687249729437
year_num,2008,13553.687249729437
year_num,2009,13553.687249729437
year_num,2010,13553.687249729437
year_num,2011,13553.687249729437
year_num,2012,13553.687249729437
year_num,2013,13553.687249729437
year_num,2014,15170.31955492424
year_num,2015,15170.31955492424
year_num,2016,15170.31955492424
year_num,2017,15170.31955492424
year_num,2018,15170.31955492424
year_num,2019,15170.31955492424
year_num,2020,15170.31955492424
year_num,2021,15170.31955492424
year_num,2022,15170.31955492424
year_num,2023,15170.31955492424
year_num,2024,15170.31955492424
year_num,2025,15170.31955492424
year_num,2026,15170.31955492424
