feature,grid_value,pred_mean
year_num,1967,43440.0
year_num,1997,6734.639730639729
year_num,1998,6734.639730639729
year_num,1999,6734.639730639729
year_num,2002,6734.639730639729
year_num,2004,6734.639730639729
year_num,2006,10591.083562901744
year_num,2009,9638.962350780532
year_num,2010,9638.962350780532
year_num,2011,9638.962350780532
year_num,2012,11512.961107579291
year_num,2014,11512.961107579291
year_num,2016,11512.961107579291
year_num,2017,11512.961107579291
year_num,2018,13770.400367309458
year_num,2019,13770.400367309458
year_num,2023,13770.400367309458
