feature,grid_value,pred_mean
year_num,1940,65050.0
year_num,1951,65050.0
year_num,1966,65050.0
year_num,1992,8300.105505021293
year_num,1997,8300.105505021293
year_num,2002,8300.105505021293
year_num,2005,8300.105505021293
year_num,2006,9620.098937303297
year_num,2008,9620.098937303297
year_num,2009,9620.098937303297
year_num,2010,9620.098937303297
year_num,2012,9620.098937303297
year_num,2013,9620.098937303297
year_num,2014,9620.098937303297
year_num,2015,11533.720087581592
year_num,2016,11533.720087581592
year_num,2017,11533.720087581592
year_num,2018,11533.720087581592
year_num,2019,23430.533333333333
year_num,2020,23430.533333333333
year_num,2026,23430.533333333333
