feature,grid_value,pred_mean
make,Audi,15905.957096287173
make,BMW,15905.957096287173
make,CHEVROLET,15905.957096287173
make,Chevrolet,15905.957096287173
make,Ford,15905.957096287173
make,Honda,15905.957096287173
make,Hyundai,15905.957096287173
make,Jaguar,15905.957096287173
make,Kia,15905.957096287173
make,Lincoln,15905.957096287173
make,Mini-T,15905.957096287173
make,Nissan,15905.957096287173
make,Ram,15905.957096287173
make,Subaru,15905.957096287173
make,Toyota,15905.957096287173
make,Volkswagen,15905.957096287173
make,Volvo,15905.957096287173
make,chevy,15905.957096287173
make,ford,15905.957096287173
make,gmc,15905.957096287173
make,honda,15905.957096287173
make,hyundai,15905.957096287173
make,nissan,15905.957096287173
